location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,fecha,week,year,month,porcentaje_vacunacion,urban_population_percentage,case_fatality_rate
AR,AR,Argentina,7858.0,145.0,2079791.0,54219.0,307412.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.994444,15.638889,31.661111,5.7912,55.259962,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-18,7,2021,2,0.6840694499655442,0.9199100098819032,0.026069446401104725
AR,AR,Argentina,7482.0,133.0,2087273.0,54352.0,337025.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.123457,16.419753,31.703704,0.6096,71.379728,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-19,7,2021,2,0.7499658646202411,0.9199100098819032,0.02603971785195324
AR,AR,Argentina,4884.0,115.0,2092157.0,54467.0,351450.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.166667,22.12963,27.32716,0.0,51.961867,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-20,7,2021,2,0.7820651379594501,0.9199100098819032,0.026033897073689978
AR,AR,Argentina,2981.0,131.0,2095138.0,54598.0,360572.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.845679,16.54321,29.993827,0.0,59.594203,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-21,7,2021,2,0.8023638950755865,0.9199100098819032,0.026059381291351692
AR,AR,Argentina,7421.0,138.0,2102559.0,54736.0,389916.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.876543,17.512346,31.395062,0.451556,62.274628,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-22,8,2021,2,0.8676617166953962,0.9199100098819032,0.02603303878749657
AR,AR,Argentina,7131.0,129.0,2109690.0,54865.0,428144.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.444444,15.783333,31.161111,2.921,56.592614,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-23,8,2021,2,0.9527286852369067,0.9199100098819032,0.02600619048296195
AR,AR,Argentina,7017.0,118.0,2116707.0,54983.0,469262.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.65,13.5,30.255556,0.0,56.93425,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-24,8,2021,2,1.044226634710848,0.9199100098819032,0.025975725501923508
AR,AR,Argentina,7030.0,129.0,2123737.0,55112.0,504235.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.185185,15.432099,31.679012,0.0,59.441252,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-25,8,2021,2,1.122050405004932,0.9199100098819032,0.025950482569169347
AR,AR,Argentina,6669.0,108.0,2130406.0,55220.0,540391.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.802469,17.462963,32.160494,0.0,58.852159,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-26,8,2021,2,1.202506649500769,0.9199100098819032,0.025919942020441174
AR,AR,Argentina,4540.0,115.0,2134946.0,55335.0,548570.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.728395,17.783951,32.271605,2.709333,60.587571,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-27,8,2021,2,1.2207069931154235,0.9199100098819032,0.025918688341531822
AR,AR,Argentina,2553.0,117.0,2137499.0,55452.0,551500.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.302469,17.567901,31.62963,10.740571,71.860864,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-02-28,8,2021,2,1.2272269841645662,0.9199100098819032,0.02594246827717814
AR,AR,Argentina,7466.0,123.0,2144965.0,55575.0,584867.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.623457,19.049383,30.537037,4.092222,75.061864,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-01,9,2021,3,1.3014769982726697,0.9199100098819032,0.02590951367504831
AR,AR,Argentina,7245.0,141.0,2152210.0,55716.0,618243.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.308642,18.234568,30.561728,0.471714,72.826054,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-02,9,2021,3,1.3757470396570333,0.9199100098819032,0.02588780834583986
AR,AR,Argentina,7505.0,122.0,2159715.0,55838.0,649765.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.919753,17.864198,30.697531,0.108857,74.282136,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-03,9,2021,3,1.445891462131803,0.9199100098819032,0.025854337262092453
AR,AR,Argentina,7120.0,112.0,2166835.0,55950.0,699163.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.919753,17.154321,31.611111,0.0,67.395154,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-04,9,2021,3,1.5558145057650963,0.9199100098819032,0.025821070824497482
AR,AR,Argentina,7199.0,140.0,2174034.0,56090.0,748537.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.166667,17.41358,31.512346,0.0,68.54643,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-05,9,2021,3,1.6656841433283622,0.9199100098819032,0.025799964489975777
AR,AR,Argentina,4757.0,94.0,2178791.0,56184.0,773432.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.030864,16.209877,31.518519,0.0,63.382957,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-06,9,2021,3,1.7210818147168971,0.9199100098819032,0.025786778080137105
AR,AR,Argentina,2737.0,107.0,2181528.0,56291.0,778614.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.962963,17.12963,32.944444,0.0,58.773532,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-07,9,2021,3,1.7326130753369169,0.9199100098819032,0.025803473528645978
AR,AR,Argentina,7188.0,121.0,2188716.0,56412.0,823142.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.401235,17.814815,32.876543,1.49225,65.018267,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-08,10,2021,3,1.8316991372605427,0.9199100098819032,0.025774015450154338
AR,AR,Argentina,7402.0,136.0,2196118.0,56548.0,873252.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.783951,15.641975,30.759259,0.0,61.329798,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-09,10,2021,3,1.943206560971307,0.9199100098819032,0.02574907177118898
AR,AR,Argentina,7990.0,124.0,2204108.0,56672.0,943649.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.345679,16.623457,32.388889,0.0,55.166756,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-10,10,2021,3,2.099857690625401,0.9199100098819032,0.02571198870472772
AR,AR,Argentina,7918.0,122.0,2212026.0,56794.0,1023899.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.333333,17.661111,32.638889,3.7338,65.149895,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-11,10,2021,3,2.2784342372785407,0.9199100098819032,0.025675105084659946
AR,AR,Argentina,7892.0,146.0,2219918.0,56940.0,1093285.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.5,16.203704,28.308642,4.967111,73.432722,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-12,10,2021,3,2.4328356362327432,0.9199100098819032,0.025649596066161004
AR,AR,Argentina,5186.0,114.0,2225104.0,57054.0,1113379.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.322222,15.555556,29.583333,2.0574,66.516936,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-13,10,2021,3,2.4775498683629382,0.9199100098819032,0.025641048688061323
AR,AR,Argentina,3079.0,108.0,2228183.0,57162.0,1117293.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.3,16.244444,30.022222,8.4074,79.828128,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-14,10,2021,3,2.4862595082831924,0.9199100098819032,0.025654086760378298
AR,AR,Argentina,8125.0,132.0,2236308.0,57294.0,1176173.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.833333,16.833333,26.339506,10.272889,84.532808,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-15,11,2021,3,2.617282400083029,0.9199100098819032,0.025619905665945835
AR,AR,Argentina,8521.0,104.0,2244829.0,57398.0,1233861.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.927778,15.466667,25.683333,30.1752,78.817076,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-16,11,2021,3,2.745652790404852,0.9199100098819032,0.02556898543274343
AR,AR,Argentina,8217.0,117.0,2253046.0,57515.0,1293769.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.061111,13.211111,24.683333,3.894667,76.680426,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-17,11,2021,3,2.878963242204182,0.9199100098819032,0.025527663438740265
AR,AR,Argentina,7941.0,115.0,2260987.0,57630.0,1352968.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.648148,10.166667,19.67284,0.508,77.893158,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-18,11,2021,3,3.0106959896847956,0.9199100098819032,0.025488868357049378
AR,AR,Argentina,8332.0,123.0,2269319.0,57753.0,1407064.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.111111,11.077778,21.116667,0.5334,72.956121,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-19,11,2021,3,3.131073271525895,0.9199100098819032,0.025449485065784053
AR,AR,Argentina,5854.0,129.0,2275173.0,57882.0,1428820.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.611111,13.518519,23.728395,3.189111,70.511815,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-20,11,2021,3,3.179485874005468,0.9199100098819032,0.02544070275095564
AR,AR,Argentina,3214.0,91.0,2278387.0,57973.0,1437193.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.067901,8.919753,25.018519,0.536222,55.311979,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-21,11,2021,3,3.1981179166861744,0.9199100098819032,0.025444755434436733
AR,AR,Argentina,10050.0,144.0,2288437.0,58117.0,1473049.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.104938,11.728395,25.716049,0.0,62.278097,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-22,12,2021,3,3.2779065853066722,0.9199100098819032,0.025395936178273643
AR,AR,Argentina,10720.0,139.0,2299157.0,58256.0,1518851.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.635802,11.777778,27.277778,0.0,62.210414,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-23,12,2021,3,3.3798276194475707,0.9199100098819032,0.02533798257361285
AR,AR,Argentina,7130.0,150.0,2306287.0,58406.0,1535285.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.679012,13.518519,28.320988,0.0,69.667811,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-24,12,2021,3,3.4163974258986327,0.9199100098819032,0.025324688557842107
AR,AR,Argentina,11530.0,133.0,2317817.0,58539.0,1580864.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.993827,17.185185,28.382716,12.756444,82.583684,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-25,12,2021,3,3.5178222286388623,0.9199100098819032,0.025256092262676475
AR,AR,Argentina,13069.0,132.0,2330886.0,58671.0,1622992.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.259259,13.944444,24.141975,13.744222,83.75062,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-26,12,2021,3,3.6115676835597776,0.9199100098819032,0.025171115189674655
AR,AR,Argentina,9526.0,120.0,2340412.0,58791.0,1648580.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.527778,8.983333,20.638889,11.684,68.979294,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-27,12,2021,3,3.6685074552203454,0.9199100098819032,0.025119936147994456
AR,AR,Argentina,5850.0,137.0,2346262.0,58928.0,1657969.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.123457,6.691358,23.469136,0.141111,61.032108,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-28,12,2021,3,3.689400354865533,0.9199100098819032,0.02511569466666553
AR,AR,Argentina,14762.0,160.0,2361024.0,59088.0,1712129.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.932099,8.160494,25.660494,0.0,63.414668,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-29,13,2021,3,3.8099200528933714,0.9199100098819032,0.025026429210376514
AR,AR,Argentina,15980.0,146.0,2377004.0,59234.0,1786262.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.709877,10.469136,26.790123,0.0,59.741147,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-30,13,2021,3,3.9748847274483525,0.9199100098819032,0.024919604678831
AR,AR,Argentina,17132.0,160.0,2394136.0,59394.0,1865101.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.54321,10.407407,26.796296,0.0,61.801963,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-03-31,13,2021,3,4.150321442234482,0.9199100098819032,0.024808114493078088
AR,AR,Argentina,14294.0,135.0,2408430.0,59529.0,1918764.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.027778,11.794444,26.238889,0.0,64.966281,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-04-01,13,2021,4,4.269735189562176,0.9199100098819032,0.02471693177713282
AR,AR,Argentina,11233.0,176.0,2419663.0,59705.0,1949576.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.91358,12.339506,26.074074,0.0,63.680819,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-04-02,13,2021,4,4.338299682465309,0.9199100098819032,0.024674923739380236
AR,AR,Argentina,13333.0,180.0,2432996.0,59885.0,1983975.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.987654,13.037037,27.425926,0.0,62.471651,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-04-03,13,2021,4,4.414846157584579,0.9199100098819032,0.024613686171288403
AR,AR,Argentina,9129.0,185.0,2442125.0,60070.0,2006377.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.080247,14.54321,28.549383,0.0,62.053867,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,,,2021-04-04,13,2021,4,4.464696273449047,0.9199100098819032,0.024597430516455954
